Symbol,Date,Expiry,Spot,Strike,call_delta,call_gamma,call_theta,call_vega,call_open_interest,call_volume,Call_IV,Call_Vanna,puts_delta,put_gamma,put_theta,put_vega,puts_open_interest,put_volume,Put_IV,Put_Vanna,CALL_DEX,PUT_DEX,DEX,CALL_GEX,PUT_GEX,GEX,GEX_SKEW,CALL_VEGA_EXPO,PUT_VEGA_EXPO,VOL_SHOCK,CALL_THETA_EXPO,PUT_THETA_EXPO,THETA_EXPO,Call_IVxOI,Put_IVxOI,IVxOI,Distance_to_Spot,Rel_Dist,OI_Imbalance,Avg_IV,DEX_z,GEX_z,GEX_SKEW_z,VOL_SHOCK_z,THETA_EXPO_z,IVxOI_z,Avg_IV_z,DEX_z_band,GEX_z_band,GEX_SKEW_z_band,VOL_SHOCK_z_band,DEX_CSP_Action,DEX_CC_Action,GEX_CSP_Action,GEX_CC_Action,GEX_SKEW_CSP_Action,GEX_SKEW_CC_Action,GEX_SKEW_Equity_Meaning,VOL_SHOCK_CSP_Action,VOL_SHOCK_CC_Action,CSP_Hard_Blocks,CC_Hard_Blocks,CSP_Combined_Signal,CC_Combined_Signal,DEX_Equity_Interp,DEX_Support_Resistance,GEX_Equity_Interp,GEX_Level_Behavior,VOL_SHOCK_Equity_Interp,VOL_SHOCK_Expectation,Equity_Combined_Signal,DEX_Rank,GEX_Rank,GEX_SKEW_Rank,VOL_SHOCK_Rank,THETA_EXPO_Rank,IVxOI_Rank,OI_Imbalance_Rank,DEX_total,CALL_DEX_total,PUT_DEX_total,DEX_$_total,CALL_GEX_total,PUT_GEX_total,NET_GEX_total,GEX_SKEW_total,VEGA_EXPO_total,CALL_VEGA_EXPO_total,PUT_VEGA_EXPO_total,THETA_EXPO_total,CALL_THETA_EXPO_total,PUT_THETA_EXPO_total,IVxOI_total,Total_Call_OI,Total_Put_OI,Total_OI
$SPX,2026-02-08,2026-02-09,,6985.0,0.111,0.004,-2.044,0.969,476.0,4555.0,0.081,,-0.788,0.005,-4.295,1.485,158.0,50.0,0.126,,-5283.6,12450.4,7166.8,-190.4,-79.0,-269.4,111.4,-46124.4,-23463.0,-69587.4,97294.4,67861.0,165155.4,38.556,19.908,58.464,,,318.0,0.104,0.186,0.52,0.395,0.587,-0.665,-0.64,-0.653,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_OK (Base criteria met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,23.0,24.0,21.0,28.0,30.0,32.0,20.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6990.0,0.087,0.004,-1.692,0.814,742.0,7634.0,0.08,,-0.785,0.004,-4.826,1.496,240.0,44.0,0.14,,-6455.4,18840.0,12384.6,-296.8,-96.0,-392.8,200.8,-60398.8,-35904.0,-96302.8,125546.4,115824.0,241370.4,59.36,33.6,92.96,,,502.0,0.11,0.344,0.25,0.758,0.388,-0.485,-0.325,-0.137,−0.75 to +0.75,−0.75 to +0.75,0.75 to +1.5,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,✅ CSP favored,⚠️ CC selective,Support > resistance,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_OK (Base criteria met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,12.0,20.0,16.0,21.0,25.0,19.0,13.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6995.0,0.07,0.003,-1.437,0.69,901.0,4350.0,0.08,,-0.796,0.004,-4.858,1.45,97.0,39.0,0.145,,-6307.0,7721.2,1414.2,-270.3,-38.8,-309.1,231.5,-62169.0,-14065.0,-76234.0,129473.7,47122.6,176596.3,72.08,14.065,86.145,,,804.0,0.112,0.013,0.433,0.883,0.537,-0.638,-0.387,0.061,−0.75 to +0.75,−0.75 to +0.75,0.75 to +1.5,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,✅ CSP favored,⚠️ CC selective,Support > resistance,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_OK (Base criteria met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,38.0,22.0,14.0,25.0,29.0,22.0,8.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,7000.0,0.054,0.003,-1.166,0.564,2319.0,20204.0,0.08,,-0.804,0.004,-4.963,1.416,1038.0,218.0,0.152,,-12522.6,83455.2,70932.6,-695.7,-415.2,-1110.9,280.5,-130791.6,-146980.8,-277772.4,270395.4,515159.4,785554.8,185.52,157.776,343.296,,,1281.0,0.116,2.111,-1.323,1.081,-0.964,0.807,1.958,0.339,≥ +1.5,−1.5 to −0.75,0.75 to +1.5,−1.5 to −0.75,✅ Best CSP,❌ Avoid CC,⚠️ CSP with confirmation,✅ CC attractive,✅ CSP favored,⚠️ CC selective,Support > resistance,✅ Normal,✅ Normal,CSP_OK,CC_CONDITIONAL: DEX_z ≥ +1.5 (extreme upside suppression),⚠️ CSP_CONDITIONAL (Base criteria not met),⚠️ CC_CONDITIONAL (Check blocks),Forced selling into rallies — strong resistance / pin risk,🧲 Strong resistance / pin risk,Trend-friendly — breakouts more likely,⚠️ Breakouts more likely,Mild compression — controlled moves,Breakouts often stall,⚪ Neutral Zone,2.0,4.0,10.0,5.0,7.0,3.0,2.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,7005.0,0.041,0.002,-0.928,0.453,808.0,7995.0,0.08,,-0.817,0.004,-4.832,1.356,66.0,0.0,0.154,,-3312.8,5392.2,2079.4,-161.6,-26.4,-188.0,135.2,-36602.4,-8949.6,-45552.0,74982.4,31891.2,106873.6,64.64,10.164,74.804,,,742.0,0.117,0.033,0.698,0.492,0.766,-0.804,-0.491,0.418,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,0.75 to +1.5,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,⚠️ CSP only if strong support,⚠️ CC only at resistance,CSP_OK,CC_OK,⚠️ CSP_CONDITIONAL (Base criteria not met),✅ CC_OK (Base criteria met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,"Rising vol sensitivity — faster moves, whipsaws","Whipsaws, fast moves",⚪ Neutral Zone,36.0,33.0,19.0,34.0,36.0,26.0,9.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,7010.0,0.032,0.002,-0.744,0.364,659.0,13907.0,0.079,,-0.831,0.003,-4.626,1.288,228.0,8.0,0.156,,-2108.8,18946.8,16838.0,-131.8,-68.4,-200.2,63.4,-23987.6,-29366.4,-53354.0,49029.6,105472.8,154502.4,52.061,35.568,87.629,,,431.0,0.118,0.478,0.671,0.201,0.708,-0.691,-0.374,0.458,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_OK (Base criteria met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,10.0,30.0,26.0,32.0,32.0,21.0,17.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,7015.0,0.023,0.001,-0.57,0.281,894.0,23393.0,0.079,,-0.834,0.003,-4.824,1.276,221.0,2.0,0.164,,-2056.2,18431.4,16375.2,-89.4,-66.3,-155.7,23.1,-25121.4,-28199.6,-53321.0,50958.0,106610.4,157568.4,70.626,36.244,106.87,,,673.0,0.122,0.464,0.769,0.037,0.708,-0.683,-0.198,0.775,−0.75 to +0.75,0.75 to +1.5,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Preferred CSP zone,⚠️ CC less attractive,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mean reversion — levels act as magnets,🧲 Levels act as magnets,Neutral — clean technical reactions,Clean technical reactions,🟢 Strong Support (Buyable Dip),11.0,34.0,36.0,33.0,31.0,14.0,10.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,7020.0,0.017,0.001,-0.442,0.218,841.0,2191.0,0.079,,-0.835,0.003,-5.07,1.269,31.0,19.0,0.173,,-1429.7,2588.5,1158.8,-84.1,-9.3,-93.4,74.8,-18333.8,-3933.9,-22267.7,37172.2,15717.0,52889.2,66.439,5.363,71.802,,,810.0,0.126,0.005,0.905,0.247,0.939,-0.932,-0.518,1.132,−0.75 to +0.75,0.75 to +1.5,−0.75 to +0.75,0.75 to +1.5,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Preferred CSP zone,⚠️ CC less attractive,Neutral,Neutral,No side advantage,⚠️ CSP only if strong support,⚠️ CC only at resistance,CSP_OK,CC_OK,⚠️ CSP_CONDITIONAL (Base criteria not met),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mean reversion — levels act as magnets,🧲 Levels act as magnets,"Rising vol sensitivity — faster moves, whipsaws","Whipsaws, fast moves",⚪ Neutral Zone,39.0,37.0,25.0,38.0,40.0,28.0,7.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,7025.0,0.011,0.001,-0.296,0.149,2579.0,3261.0,0.077,,-0.843,0.003,-5.034,1.229,139.0,16.0,0.177,,-2836.9,11717.7,8880.8,-257.9,-41.7,-299.6,216.2,-38427.1,-17083.1,-55510.2,76338.4,69972.6,146311.0,198.583,24.603,223.186,,,2440.0,0.127,0.238,0.454,0.821,0.691,-0.71,0.862,1.212,−0.75 to +0.75,−0.75 to +0.75,0.75 to +1.5,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,✅ CSP favored,⚠️ CC selective,Support > resistance,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_OK (Base criteria met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,18.0,23.0,15.0,31.0,34.0,7.0,1.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,7030.0,0.01,0.001,-0.282,0.138,438.0,2620.0,0.08,,-0.847,0.003,-5.122,1.207,140.0,120.0,0.183,,-438.0,11858.0,11420.0,-43.8,-42.0,-85.8,1.8,-6044.4,-16898.0,-22942.4,12351.6,71708.0,84059.6,35.04,25.62,60.66,,,298.0,0.132,0.315,0.922,-0.049,0.934,-0.858,-0.619,1.569,−0.75 to +0.75,0.75 to +1.5,−0.75 to +0.75,0.75 to +1.5,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Preferred CSP zone,⚠️ CC less attractive,Neutral,Neutral,No side advantage,⚠️ CSP only if strong support,⚠️ CC only at resistance,CSP_OK,CC_OK,⚠️ CSP_CONDITIONAL (Base criteria not met),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mean reversion — levels act as magnets,🧲 Levels act as magnets,"Rising vol sensitivity — faster moves, whipsaws","Whipsaws, fast moves",⚪ Neutral Zone,13.0,38.0,40.0,37.0,38.0,31.0,21.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
